Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data
3,M03T05,Terrestre,75,M,T05_75_M,508,31,13,13,26,65,20,10,51,51,0,0,0,0,0,0,0,0,35,20,38,19,65,80,62,81,7,4,3,7.1,,,,,5.5,65.97864583,,,,,FOD,,,
3,M03T05,Terrestre,125,M,T05_125_M,508,29,24,19,10,110,51,51,51,51,0,0,0,0,0,0,0,15,85,90,60,35,15,10,40,50,1,1,4,4,,,,,8,34.65979167,,,,,FOD,,,
3,M03T05,Terrestre,175,M,T05_175_M,508,21,25,23,24,175,51,51,51,51,0,0,0,0,5,0,2,0,35,95,30,25,60,5,68,75,5.5,6,4.3,5,,,,,7.5,21.48197917,,,,,FOD,,,
3,M03T05,Terrestre,225,M,T05_225_M,508,38,35,24,17,210,51,51,51,51,0,0,0,0,0,0,0,0,10,20,8,5,90,80,92,95,5,6,7,9,,,,,9.5,15.03229167,,,,,FOD,,,
3,M03T06,Terrestre,25,J,T06_25_J,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,75,J,T06_75_J,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,125,J,T06_125_J,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,175,J,T06_175_J,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,225,J,T06_225_J,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,25,M,T06_25_M,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,75,M,T06_75_M,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,125,M,T06_125_M,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,175,M,T06_175_M,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T06,Terrestre,225,M,T06_225_M,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,25,J,T07_25_J,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,75,J,T07_75_J,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,125,J,T07_125_J,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,175,J,T07_175_J,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,225,J,T07_225_J,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,25,M,T07_25_M,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,75,M,T07_75_M,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,125,M,T07_125_M,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,175,M,T07_175_M,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T07,Terrestre,225,M,T07_225_M,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,25,J,T08_25_J,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,75,J,T08_75_J,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,125,J,T08_125_J,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,175,J,T08_175_J,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,225,J,T08_225_J,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,25,M,T08_25_M,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,75,M,T08_75_M,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,125,M,T08_125_M,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,175,M,T08_175_M,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T08,Terrestre,225,M,T08_225_M,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,25,J,T09_25_J,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,75,J,T09_75_J,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,125,J,T09_125_J,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,175,J,T09_175_J,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,225,J,T09_225_J,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,25,M,T09_25_M,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,75,M,T09_75_M,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,125,M,T09_125_M,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,175,M,T09_175_M,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T09,Terrestre,225,M,T09_225_M,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,25,J,T10_25_J,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,75,J,T10_75_J,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,125,J,T10_125_J,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,175,J,T10_175_J,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,225,J,T10_225_J,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,25,M,T10_25_M,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,75,M,T10_75_M,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,125,M,T10_125_M,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,175,M,T10_175_M,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03T10,Terrestre,225,M,T10_225_M,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R01,Ripária,25,E,R01_25_E,565,31,34,39,38,240,51,10,15,10,5,0,0,10,25,5,10,5,0,0,0,0,70,95,90,85,3,2,4,3,,,,,17,8.008229167,,,,,FOD,,,
3,M03R01,Ripária,75,E,R01_75_E,565,22,23,20,24,297,10,10,5,5,10,10,0,10,15,40,10,10,2,5,0,5,73,45,90,75,0.5,0.5,0.5,0.5,,,,,8,12.95645833,,,,,FOD,,,
3,M03R01,Ripária,125,E,R01_125_E,565,57,43,39,50,290,10,5,30,45,5,5,3,10,70,60,20,50,2,2,0,2,23,33,77,38,1,0.5,1.5,1,,,,,16,13.42083333,,,,,FOD,,,
3,M03R01,Ripária,175,E,R01_175_E,565,18,18,17,35,206,51,51,51,51,0,0,0,0,10,0,30,5,2,2,0,0,88,98,70,95,4,3,2,2,,,,,17,16.3140625,,,,,FOD,,,
3,M03R01,Ripária,225,E,R01_225_E,565,19,20,21,15,260,51,51,51,51,0,0,0,0,25,10,60,5,1,5,0,0,74,85,40,95,1,1,0.5,2,,,,,20,20.89541667,,,,,FOD,,,
3,M03R01,Ripária,25,D,R01_25_D,565,6,6,10,5,93,51,51,51,51,0,0,0,0,5,0,3,0,1,0,0,0,94,100,97,100,5,5.3,6.2,3.6,,,,,20,21.80854167,,,,,FOD,,,
3,M03R01,Ripária,75,D,R01_75_D,565,14,27,10,15,125,51,51,51,51,0,0,0,0,10,3,15,20,0,0,5,2,90,97,80,78,7,5,4,6,,,,,11,33.43875,,,,,FOD,,,
3,M03R01,Ripária,125,D,R01_125_D,565,22,15,12,12,115,51,51,25,25,0,0,0,0,1,1,0,0,5,4,5,6,94,95,95,94,5.5,3,5,7,,,,,20,7.4696875,,,,,FOD,,,
3,M03R01,Ripária,175,D,R01_175_D,565,19,55,30,33,105,10,0,20,5,25,80,10,30,10,0,40,2,10,5,15,5,55,15,35,63,3,0.5,0.5,2,,,,,20,11.1409375,,,,,FOD,,,
3,M03R01,Ripária,225,D,R01_225_D,565,13,30,20,22,95,10,51,51,51,0,0,0,0,15,10,5,0,5,60,50,10,80,30,45,90,5,0.5,0.5,0,,,,,15,14.27364583,,,,,FOD,,,
3,M03R01,Ripária,25,C,R01_25_C,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,,,FOD,,,
3,M03R01,Ripária,75,C,R01_75_C,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39604167,,,,,FOD,,,
3,M03R01,Ripária,125,C,R01_125_C,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3421875,,,,,FOD,,,
3,M03R01,Ripária,175,C,R01_175_C,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75635417,,,,,FOD,,,
3,M03R01,Ripária,225,C,R01_225_C,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.501875,,,,,FOD,,,
3,M03R02,Ripária,25,E,R02_25_E,470,0.1,0.1,0.1,0.1,240,0,0,0,0,75,90,80,65,0,0,0,0,20,10,10,20,5,0,10,15,0.5,0.5,0,1,,,,,10,44.24177083,,,,,FOD,,,
3,M03R02,Ripária,75,E,R02_75_E,470,0.1,5,5,5,240,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7,88.72614583,100,,,,FOD,,,
3,M03R02,Ripária,125,E,R02_125_E,470,17,24,15,10,345,30,40,15,30,1,0,2,5,5,0,0,10,2,1,0,0,92,99,98,85,3,3,1,2,,,,,16,21.803125,,,,,FOD,,,
3,M03R02,Ripária,175,E,R02_175_E,470,38,27,23,35,280,8,5,30,51,3,1,0,0,15,5,0,0,0,0,0,0,82,94,100,100,10,4,5,5,,,,,18,23.03239583,,,,,FOD,,,
3,M03R02,Ripária,225,E,R02_225_E,470,1,1,1,1,160,0,0,0,0,100,85,100,100,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,,,,10,22.3578125,100,,,,FOD,,,
3,M03R02,Ripária,25,D,R02_25_D,470,10,15,30,16,160,12,5,10,28,15,0,15,20,0,5,50,40,5,2,10,15,80,93,25,25,3,5,1,4,,,,,15,9.116458333,,,,,FOD,,,
3,M03R02,Ripária,75,D,R02_75_D,470,4,20,19,15,210,51,51,51,51,0,0,0,0,0,0,5,0,0,0,0,10,100,100,95,90,8,3,2,1,,,,,14,20.98458333,,,,,FOD,,,
3,M03R02,Ripária,125,D,R02_125_D,470,0.1,1,1,0.1,210,15,12,15,10,0,0,0,15,5,0,0,15,25,20,10,40,70,80,90,30,0.5,0.5,0.5,1,,,,,6,12.49635417,,,,,FOD,,,
3,M03R02,Ripária,175,D,R02_175_D,470,0.1,0.1,1,0.1,185,2,0,5,1,25,70,15,75,15,0,5,10,10,1,15,8,50,29,65,7,0.5,1,0.5,0.5,,,,,5,59.33208333,,,,,FOD,,,
3,M03R02,Ripária,225,D,R02_225_D,470,5,0,5,5,100,5,0,10,12,18,48,5,18,0,0,0,0,80,15,80,80,2,37,15,2,0.5,0.5,1,0.5,,,,,11,35.32135417,,,,,FOD,,,
3,M03R02,Ripária,25,C,R02_25_C,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51291667,,,,,FOD,,,
3,M03R02,Ripária,75,C,R02_75_C,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7915625,,,,,FOD,,,
3,M03R02,Ripária,125,C,R02_125_C,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.28854167,,,,,FOD,,,
3,M03R02,Ripária,175,C,R02_175_C,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3953125,,,,,FOD,,,
3,M03R02,Ripária,225,C,R02_225_C,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.481875,,,,,FOD,,,
3,M03R03,Ripária,25,E,R03_25_E,510,20,20,6,15,20,51,51,51,51,0,0,0,0,0,0,5,0,0,0,5,0,100,100,90,100,5,4,7,6,,,,,14,11.46791667,,,,,FOD,,,
3,M03R03,Ripária,75,E,R03_75_E,510,35,42,30,29,35,51,51,51,51,0,0,0,0,1,30,20,15,0,10,0,5,99,60,80,80,1,0.5,0.5,1,,,,,17,16.63333333,,,,,FOD,,,
3,M03R03,Ripária,125,E,R03_125_E,510,32,31,26,34,33,51,51,51,51,2,0,0,5,60,70,25,30,2,5,0,10,36,25,75,55,0.5,0.5,1,0.5,,,,,13,10.28614583,,,,,FOD,,,
3,M03R03,Ripária,175,E,R03_175_E,510,35,14,34,17,120,51,51,51,51,0,0,0,0,2,10,5,5,2,20,20,5,96,70,75,90,1,1,2,1.5,,,,,18,16.23947917,,,,,FOD,,,
3,M03R03,Ripária,225,E,R03_225_E,510,42,30,47,54,70,51,51,51,51,0,0,0,0,2,0,5,15,5,5,15,10,93,95,80,75,6,8,6,3,,,,,17,13.12791667,,,,,FOD,,,
3,M03R03,Ripária,25,D,R03_25_D,510,54,40,40,34,170,20,20,51,20,1,0,0,1,95,80,50,90,0,10,0,0,4,10,50,9,0.5,1,0.5,1,,,,,15,26.40302083,,,,,FOD,,,
3,M03R03,Ripária,75,D,R03_75_D,510,12,5,10,4,275,20,10,51,51,5,10,10,5,25,5,5,2,0,0,1,5,70,85,84,88,0.5,1,1,1,,,,,15,19.19572917,,,,,FOD,,,
3,M03R03,Ripária,125,D,R03_125_D,510,62,46,39,54,255,5,6,0,4,60,20,60,80,40,30,40,20,0,0,0,0,0,50,0,0,0,0.5,0,0,,,,,7,16.86302083,,,,,FOD,,,
3,M03R03,Ripária,175,D,R03_175_D,510,63,66,56,43,320,23,40,36,40,5,5,0,0,40,30,88,60,0,4,2,8,55,61,10,32,2,0.5,0,0.5,,,,,8,35.389375,,,,,FOD,,,
3,M03R03,Ripária,225,D,R03_225_D,510,67,51,35,42,260,15,30,10,20,5,0,0,5,70,5,10,50,10,0,0,5,15,95,90,40,0.5,1.5,2,1,,,,,13,37.21510417,,,,,FOD,,,
3,M03R03,Ripária,25,C,R03_25_C,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99625,,,,,FOD,,,
3,M03R03,Ripária,75,C,R03_75_C,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.86770833,,,,,FOD,,,
3,M03R03,Ripária,125,C,R03_125_C,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.674375,,,,,FOD,,,
3,M03R03,Ripária,175,C,R03_175_C,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52541667,,,,,FOD,,,
3,M03R03,Ripária,225,C,R03_225_C,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48375,,,,,FOD,,,
3,M03R04,Ripária,25,E,R04_25_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,75,E,R04_75_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,125,E,R04_125_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,175,E,R04_175_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,225,E,R04_225_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,25,D,R04_25_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,75,D,R04_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,125,D,R04_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,175,D,R04_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,225,D,R04_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,25,C,R04_25_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,75,C,R04_75_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,125,C,R04_125_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,175,C,R04_175_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R04,Ripária,225,C,R04_225_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,25,E,R05_25_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,75,E,R05_75_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,125,E,R05_125_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,175,E,R05_175_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,225,E,R05_225_E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,25,D,R05_25_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,75,D,R05_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,125,D,R05_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,175,D,R05_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,225,D,R05_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,25,C,R05_25_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,75,D,R05_75_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,125,D,R05_125_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,175,D,R05_175_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
3,M03R05,Ripária,225,D,R05_225_D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOD,,,
